timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.71449E+12,32645,Products,200,OK,New Thread 1-48,text,TRUE,,412868,375,50,50,https://www.daraz.com.bd/products/,869,0,734
1.71449E+12,869,Products-0,301,Moved Permanently,New Thread 1-48,text,TRUE,,823,122,50,50,https://daraz.com.bd/products,869,0,734
1.71449E+12,395,Products-1,301,Moved Permanently,New Thread 1-48,,TRUE,,389,126,50,50,https://www.daraz.com.bd/products,395,0,257
1.71449E+12,31379,Products-2,200,OK,New Thread 1-48,text,TRUE,,411656,127,50,50,https://www.daraz.com.bd/products/,259,0,0
1.71449E+12,47504,Mens-Clothing,200,OK,New Thread 1-23,text,TRUE,,555525,390,50,50,https://www.daraz.com.bd/mens-clothing/,134,0,0
1.71449E+12,134,Mens-Clothing-0,301,Moved Permanently,New Thread 1-23,text,TRUE,,828,127,50,50,https://daraz.com.bd/mens-clothing,134,0,0
1.71449E+12,149,Mens-Clothing-1,301,Moved Permanently,New Thread 1-23,,TRUE,,394,131,50,50,https://www.daraz.com.bd/mens-clothing,149,0,0
1.71449E+12,47220,Mens-Clothing-2,200,OK,New Thread 1-23,text,TRUE,,554303,132,50,50,https://www.daraz.com.bd/mens-clothing/,708,0,0
1.71449E+12,35493,Mens-Clothing,200,OK,New Thread 1-43,text,TRUE,,555756,390,50,50,https://www.daraz.com.bd/mens-clothing/,123,0,0
1.71449E+12,123,Mens-Clothing-0,301,Moved Permanently,New Thread 1-43,text,TRUE,,828,127,50,50,https://daraz.com.bd/mens-clothing,123,0,0
1.71449E+12,482,Mens-Clothing-1,301,Moved Permanently,New Thread 1-43,,TRUE,,394,131,50,50,https://www.daraz.com.bd/mens-clothing,482,0,0
1.71449E+12,34888,Mens-Clothing-2,200,OK,New Thread 1-43,text,TRUE,,554534,132,50,50,https://www.daraz.com.bd/mens-clothing/,669,0,0
1.71449E+12,120178,Cart,200,OK,New Thread 1-22,text,TRUE,,1154737,363,50,50,https://www.daraz.com.bd/cart/,1402,0,1265
1.71449E+12,1402,Cart-0,301,Moved Permanently,New Thread 1-22,text,TRUE,,819,118,50,50,https://daraz.com.bd/cart,1402,0,1265
1.71449E+12,802,Cart-1,301,Moved Permanently,New Thread 1-22,,TRUE,,385,122,50,50,https://www.daraz.com.bd/cart,802,0,266
1.71449E+12,117974,Cart-2,200,OK,New Thread 1-22,text,TRUE,,1153533,123,50,50,https://www.daraz.com.bd/cart/,162,0,0
1.71449E+12,105296,Cart,200,OK,New Thread 1-20,text,TRUE,,1154721,363,50,50,https://www.daraz.com.bd/cart/,912,0,761
1.71449E+12,912,Cart-0,301,Moved Permanently,New Thread 1-20,text,TRUE,,819,118,50,50,https://daraz.com.bd/cart,912,0,761
1.71449E+12,1427,Cart-1,301,Moved Permanently,New Thread 1-20,,TRUE,,385,122,50,50,https://www.daraz.com.bd/cart,1427,0,1287
1.71449E+12,102957,Cart-2,200,OK,New Thread 1-20,text,TRUE,,1153517,123,50,50,https://www.daraz.com.bd/cart/,462,0,0
1.71449E+12,97026,Cart,200,OK,New Thread 1-39,text,TRUE,,1154721,363,50,50,https://www.daraz.com.bd/cart/,422,0,278
1.71449E+12,422,Cart-0,301,Moved Permanently,New Thread 1-39,text,TRUE,,819,118,50,50,https://daraz.com.bd/cart,422,0,278
1.71449E+12,441,Cart-1,301,Moved Permanently,New Thread 1-39,,TRUE,,385,122,50,50,https://www.daraz.com.bd/cart,441,0,287
1.71449E+12,96162,Cart-2,200,OK,New Thread 1-39,text,TRUE,,1153517,123,50,50,https://www.daraz.com.bd/cart/,134,0,0
1.71449E+12,28774,Mens-Clothing,200,OK,New Thread 1-4,text,TRUE,,555547,390,50,50,https://www.daraz.com.bd/mens-clothing/,526,0,0
1.71449E+12,526,Mens-Clothing-0,301,Moved Permanently,New Thread 1-4,text,TRUE,,828,127,50,50,https://daraz.com.bd/mens-clothing,526,0,0
1.71449E+12,489,Mens-Clothing-1,301,Moved Permanently,New Thread 1-4,,TRUE,,394,131,50,50,https://www.daraz.com.bd/mens-clothing,489,0,0
1.71449E+12,27759,Mens-Clothing-2,200,OK,New Thread 1-4,text,TRUE,,554325,132,50,50,https://www.daraz.com.bd/mens-clothing/,706,0,0
1.71449E+12,118831,Cart,200,OK,New Thread 1-32,text,TRUE,,1154745,363,50,50,https://www.daraz.com.bd/cart/,817,0,671
1.71449E+12,817,Cart-0,301,Moved Permanently,New Thread 1-32,text,TRUE,,819,118,50,50,https://daraz.com.bd/cart,817,0,671
1.71449E+12,876,Cart-1,301,Moved Permanently,New Thread 1-32,,TRUE,,385,122,50,50,https://www.daraz.com.bd/cart,876,0,293
1.71449E+12,117136,Cart-2,200,OK,New Thread 1-32,text,TRUE,,1153541,123,50,50,https://www.daraz.com.bd/cart/,733,0,0
1.71449E+12,30680,Products,200,OK,New Thread 1-1,text,TRUE,,412875,375,50,50,https://www.daraz.com.bd/products/,862,0,729
1.71449E+12,862,Products-0,301,Moved Permanently,New Thread 1-1,text,TRUE,,823,122,50,50,https://daraz.com.bd/products,862,0,729
1.71449E+12,796,Products-1,301,Moved Permanently,New Thread 1-1,,TRUE,,389,126,50,50,https://www.daraz.com.bd/products,796,0,260
1.71449E+12,29021,Products-2,200,OK,New Thread 1-1,text,TRUE,,411663,127,50,50,https://www.daraz.com.bd/products/,251,0,0
1.71449E+12,41471,Mens-Clothing,200,OK,New Thread 1-28,text,TRUE,,555755,390,50,50,https://www.daraz.com.bd/mens-clothing/,129,0,0
1.71449E+12,129,Mens-Clothing-0,301,Moved Permanently,New Thread 1-28,text,TRUE,,828,127,50,50,https://daraz.com.bd/mens-clothing,129,0,0
1.71449E+12,140,Mens-Clothing-1,301,Moved Permanently,New Thread 1-28,,TRUE,,394,131,50,50,https://www.daraz.com.bd/mens-clothing,140,0,0
1.71449E+12,41202,Mens-Clothing-2,200,OK,New Thread 1-28,text,TRUE,,554533,132,50,50,https://www.daraz.com.bd/mens-clothing/,653,0,0
1.71449E+12,33862,Mens-Clothing,200,OK,New Thread 1-31,text,TRUE,,555548,390,50,50,https://www.daraz.com.bd/mens-clothing/,130,0,0
1.71449E+12,130,Mens-Clothing-0,301,Moved Permanently,New Thread 1-31,text,TRUE,,828,127,50,50,https://daraz.com.bd/mens-clothing,130,0,0
1.71449E+12,148,Mens-Clothing-1,301,Moved Permanently,New Thread 1-31,,TRUE,,394,131,50,50,https://www.daraz.com.bd/mens-clothing,148,0,0
1.71449E+12,33583,Mens-Clothing-2,200,OK,New Thread 1-31,text,TRUE,,554326,132,50,50,https://www.daraz.com.bd/mens-clothing/,695,0,0
1.71449E+12,33633,Mens-Clothing,200,OK,New Thread 1-16,text,TRUE,,555700,390,50,50,https://www.daraz.com.bd/mens-clothing/,120,0,0
1.71449E+12,120,Mens-Clothing-0,301,Moved Permanently,New Thread 1-16,text,TRUE,,828,127,50,50,https://daraz.com.bd/mens-clothing,120,0,0
1.71449E+12,154,Mens-Clothing-1,301,Moved Permanently,New Thread 1-16,,TRUE,,394,131,50,50,https://www.daraz.com.bd/mens-clothing,154,0,0
1.71449E+12,33359,Mens-Clothing-2,200,OK,New Thread 1-16,text,TRUE,,554478,132,50,50,https://www.daraz.com.bd/mens-clothing/,1571,0,0
1.71449E+12,110561,Cart,200,OK,New Thread 1-11,text,TRUE,,1155921,363,50,50,https://www.daraz.com.bd/cart/,437,0,290
1.71449E+12,437,Cart-0,301,Moved Permanently,New Thread 1-11,text,TRUE,,819,118,50,50,https://daraz.com.bd/cart,437,0,290
1.71449E+12,841,Cart-1,301,Moved Permanently,New Thread 1-11,,TRUE,,385,122,50,50,https://www.daraz.com.bd/cart,841,0,287
1.71449E+12,109283,Cart-2,200,OK,New Thread 1-11,text,TRUE,,1154717,123,50,50,https://www.daraz.com.bd/cart/,1057,0,0
1.71449E+12,73112,Cart,200,OK,New Thread 1-15,text,TRUE,,1154756,363,50,50,https://www.daraz.com.bd/cart/,1423,0,1285
1.71449E+12,1424,Cart-0,301,Moved Permanently,New Thread 1-15,text,TRUE,,819,118,50,50,https://daraz.com.bd/cart,1423,0,1285
1.71449E+12,885,Cart-1,301,Moved Permanently,New Thread 1-15,,TRUE,,385,122,50,50,https://www.daraz.com.bd/cart,885,0,739
1.71449E+12,70803,Cart-2,200,OK,New Thread 1-15,text,TRUE,,1153552,123,50,50,https://www.daraz.com.bd/cart/,230,0,0
1.71449E+12,61731,Cart,200,OK,New Thread 1-49,text,TRUE,,1154745,363,50,50,https://www.daraz.com.bd/cart/,1167,0,1029
1.71449E+12,1167,Cart-0,301,Moved Permanently,New Thread 1-49,text,TRUE,,819,118,50,50,https://daraz.com.bd/cart,1167,0,1029
1.71449E+12,396,Cart-1,301,Moved Permanently,New Thread 1-49,,TRUE,,385,122,50,50,https://www.daraz.com.bd/cart,396,0,264
1.71449E+12,60168,Cart-2,200,OK,New Thread 1-49,text,TRUE,,1153541,123,50,50,https://www.daraz.com.bd/cart/,136,0,0
1.71449E+12,36911,Mens-Clothing,200,OK,New Thread 1-46,text,TRUE,,555549,390,50,50,https://www.daraz.com.bd/mens-clothing/,138,0,0
1.71449E+12,138,Mens-Clothing-0,301,Moved Permanently,New Thread 1-46,text,TRUE,,828,127,50,50,https://daraz.com.bd/mens-clothing,138,0,0
1.71449E+12,130,Mens-Clothing-1,301,Moved Permanently,New Thread 1-46,,TRUE,,394,131,50,50,https://www.daraz.com.bd/mens-clothing,130,0,0
1.71449E+12,36643,Mens-Clothing-2,200,OK,New Thread 1-46,text,TRUE,,554327,132,50,50,https://www.daraz.com.bd/mens-clothing/,762,0,0
1.71449E+12,27139,Products,200,OK,New Thread 1-26,text,TRUE,,412892,375,50,50,https://www.daraz.com.bd/products/,402,0,265
1.71449E+12,402,Products-0,301,Moved Permanently,New Thread 1-26,text,TRUE,,823,122,50,50,https://daraz.com.bd/products,402,0,265
1.71449E+12,2537,Products-1,301,Moved Permanently,New Thread 1-26,,TRUE,,389,126,50,50,https://www.daraz.com.bd/products,2537,0,2401
1.71449E+12,24200,Products-2,200,OK,New Thread 1-26,text,TRUE,,411680,127,50,50,https://www.daraz.com.bd/products/,1967,0,0
1.71449E+12,106807,Cart,200,OK,New Thread 1-2,text,TRUE,,1154737,363,50,50,https://www.daraz.com.bd/cart/,415,0,267
1.71449E+12,415,Cart-0,301,Moved Permanently,New Thread 1-2,text,TRUE,,819,118,50,50,https://daraz.com.bd/cart,415,0,267
1.71449E+12,428,Cart-1,301,Moved Permanently,New Thread 1-2,,TRUE,,385,122,50,50,https://www.daraz.com.bd/cart,428,0,283
1.71449E+12,105963,Cart-2,200,OK,New Thread 1-2,text,TRUE,,1153533,123,50,50,https://www.daraz.com.bd/cart/,143,0,0
1.71449E+12,37019,Mens-Clothing,200,OK,New Thread 1-27,text,TRUE,,555530,390,50,50,https://www.daraz.com.bd/mens-clothing/,127,0,0
1.71449E+12,127,Mens-Clothing-0,301,Moved Permanently,New Thread 1-27,text,TRUE,,828,127,50,50,https://daraz.com.bd/mens-clothing,127,0,0
1.71449E+12,133,Mens-Clothing-1,301,Moved Permanently,New Thread 1-27,,TRUE,,394,131,50,50,https://www.daraz.com.bd/mens-clothing,133,0,0
1.71449E+12,36758,Mens-Clothing-2,200,OK,New Thread 1-27,text,TRUE,,554308,132,50,50,https://www.daraz.com.bd/mens-clothing/,719,0,0
1.71449E+12,26876,Products,200,OK,New Thread 1-5,text,TRUE,,412844,375,50,50,https://www.daraz.com.bd/products/,398,0,269
1.71449E+12,398,Products-0,301,Moved Permanently,New Thread 1-5,text,TRUE,,823,122,50,50,https://daraz.com.bd/products,398,0,269
1.71449E+12,403,Products-1,301,Moved Permanently,New Thread 1-5,,TRUE,,389,126,50,50,https://www.daraz.com.bd/products,403,0,261
1.71449E+12,26074,Products-2,200,OK,New Thread 1-5,text,TRUE,,411632,127,50,50,https://www.daraz.com.bd/products/,264,0,0
1.71449E+12,44168,Products,200,OK,New Thread 1-6,text,TRUE,,412922,375,50,50,https://www.daraz.com.bd/products/,2037,0,1586
1.71449E+12,2037,Products-0,301,Moved Permanently,New Thread 1-6,text,TRUE,,823,122,50,50,https://daraz.com.bd/products,2037,0,1586
1.71449E+12,416,Products-1,301,Moved Permanently,New Thread 1-6,,TRUE,,389,126,50,50,https://www.daraz.com.bd/products,416,0,263
1.71449E+12,41714,Products-2,200,OK,New Thread 1-6,text,TRUE,,411710,127,50,50,https://www.daraz.com.bd/products/,251,0,0
1.71449E+12,787,Mens-Clothing,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.daraz.com.bd:443 failed to respond,New Thread 1-6,text,FALSE,,3422,127,50,50,https://www.daraz.com.bd/mens-clothing,787,0,257
1.71449E+12,787,Mens-Clothing-0,301,Moved Permanently,New Thread 1-6,text,TRUE,,828,127,50,50,https://daraz.com.bd/mens-clothing,787,0,257
1.71449E+12,0,Mens-Clothing-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.daraz.com.bd:443 failed to respond,New Thread 1-6,text,FALSE,,2594,0,50,50,https://www.daraz.com.bd/mens-clothing,0,0,0
1.71449E+12,33587,Products,200,OK,New Thread 1-35,text,TRUE,,412858,375,50,50,https://www.daraz.com.bd/products/,401,0,266
1.71449E+12,401,Products-0,301,Moved Permanently,New Thread 1-35,text,TRUE,,823,122,50,50,https://daraz.com.bd/products,401,0,266
1.71449E+12,802,Products-1,301,Moved Permanently,New Thread 1-35,,TRUE,,389,126,50,50,https://www.daraz.com.bd/products,802,0,265
1.71449E+12,32384,Products-2,200,OK,New Thread 1-35,text,TRUE,,411646,127,50,50,https://www.daraz.com.bd/products/,252,0,0
1.71449E+12,30940,Mens-Clothing,200,OK,New Thread 1-21,text,TRUE,,555533,390,50,50,https://www.daraz.com.bd/mens-clothing/,135,0,0
1.71449E+12,135,Mens-Clothing-0,301,Moved Permanently,New Thread 1-21,text,TRUE,,828,127,50,50,https://daraz.com.bd/mens-clothing,135,0,0
1.71449E+12,129,Mens-Clothing-1,301,Moved Permanently,New Thread 1-21,,TRUE,,394,131,50,50,https://www.daraz.com.bd/mens-clothing,129,0,0
1.71449E+12,30675,Mens-Clothing-2,200,OK,New Thread 1-21,text,TRUE,,554311,132,50,50,https://www.daraz.com.bd/mens-clothing/,768,0,0
1.71449E+12,38258,Mens-Clothing,200,OK,New Thread 1-47,text,TRUE,,555555,390,50,50,https://www.daraz.com.bd/mens-clothing/,131,0,0
1.71449E+12,131,Mens-Clothing-0,301,Moved Permanently,New Thread 1-47,text,TRUE,,828,127,50,50,https://daraz.com.bd/mens-clothing,131,0,0
1.71449E+12,136,Mens-Clothing-1,301,Moved Permanently,New Thread 1-47,,TRUE,,394,131,50,50,https://www.daraz.com.bd/mens-clothing,136,0,0
1.71449E+12,37991,Mens-Clothing-2,200,OK,New Thread 1-47,text,TRUE,,554333,132,50,50,https://www.daraz.com.bd/mens-clothing/,1238,0,0
1.71449E+12,31427,Mens-Clothing,200,OK,New Thread 1-36,text,TRUE,,555525,390,50,50,https://www.daraz.com.bd/mens-clothing/,135,0,0
1.71449E+12,135,Mens-Clothing-0,301,Moved Permanently,New Thread 1-36,text,TRUE,,828,127,50,50,https://daraz.com.bd/mens-clothing,135,0,0
1.71449E+12,144,Mens-Clothing-1,301,Moved Permanently,New Thread 1-36,,TRUE,,394,131,50,50,https://www.daraz.com.bd/mens-clothing,144,0,0
1.71449E+12,31148,Mens-Clothing-2,200,OK,New Thread 1-36,text,TRUE,,554303,132,50,50,https://www.daraz.com.bd/mens-clothing/,1593,0,0
1.71449E+12,227757,HomePage,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,New Thread 1-30,text,FALSE,,3734,114,50,50,https://www.daraz.com.bd/,225,0,170
1.71449E+12,225,HomePage-0,301,Moved Permanently,New Thread 1-30,text,TRUE,,815,114,50,50,https://daraz.com.bd/,225,0,170
1.71449E+12,227532,HomePage-1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,New Thread 1-30,text,FALSE,,2919,0,50,50,https://www.daraz.com.bd/,1302,0,500
1.71449E+12,30839,Skincare Beauty,200,OK,New Thread 1-25,text,TRUE,,525941,396,50,50,https://www.daraz.com.bd/skincare-beauty/,126,0,0
1.71449E+12,126,Skincare Beauty-0,301,Moved Permanently,New Thread 1-25,text,TRUE,,830,129,50,50,https://daraz.com.bd/skincare-beauty,126,0,0
1.71449E+12,138,Skincare Beauty-1,301,Moved Permanently,New Thread 1-25,,TRUE,,396,133,50,50,https://www.daraz.com.bd/skincare-beauty,138,0,0
1.71449E+12,30575,Skincare Beauty-2,200,OK,New Thread 1-25,text,TRUE,,524715,134,50,50,https://www.daraz.com.bd/skincare-beauty/,526,0,0
1.71449E+12,33983,Mens-Clothing,200,OK,New Thread 1-41,text,TRUE,,555540,390,50,50,https://www.daraz.com.bd/mens-clothing/,129,0,0
1.71449E+12,129,Mens-Clothing-0,301,Moved Permanently,New Thread 1-41,text,TRUE,,828,127,50,50,https://daraz.com.bd/mens-clothing,129,0,0
1.71449E+12,151,Mens-Clothing-1,301,Moved Permanently,New Thread 1-41,,TRUE,,394,131,50,50,https://www.daraz.com.bd/mens-clothing,151,0,0
1.71449E+12,33701,Mens-Clothing-2,200,OK,New Thread 1-41,text,TRUE,,554318,132,50,50,https://www.daraz.com.bd/mens-clothing/,1634,0,0
1.71449E+12,34591,Mens-Clothing,200,OK,New Thread 1-40,text,TRUE,,427962,390,50,50,https://www.daraz.com.bd/mens-clothing/,142,0,0
1.71449E+12,142,Mens-Clothing-0,301,Moved Permanently,New Thread 1-40,text,TRUE,,828,127,50,50,https://daraz.com.bd/mens-clothing,142,0,0
1.71449E+12,480,Mens-Clothing-1,301,Moved Permanently,New Thread 1-40,,TRUE,,394,131,50,50,https://www.daraz.com.bd/mens-clothing,480,0,0
1.71449E+12,33968,Mens-Clothing-2,200,OK,New Thread 1-40,text,TRUE,,426740,132,50,50,https://www.daraz.com.bd/mens-clothing/,496,0,0
1.71449E+12,22568,Products,200,OK,New Thread 1-20,text,TRUE,,412882,375,50,50,https://www.daraz.com.bd/products/,884,0,752
1.71449E+12,884,Products-0,301,Moved Permanently,New Thread 1-20,text,TRUE,,823,122,50,50,https://daraz.com.bd/products,884,0,752
1.71449E+12,2115,Products-1,301,Moved Permanently,New Thread 1-20,,TRUE,,389,126,50,50,https://www.daraz.com.bd/products,2115,0,272
1.71449E+12,19568,Products-2,200,OK,New Thread 1-20,text,TRUE,,411670,127,50,50,https://www.daraz.com.bd/products/,232,0,0
1.71449E+12,35899,Mens-Clothing,200,OK,New Thread 1-8,text,TRUE,,555556,390,50,50,https://www.daraz.com.bd/mens-clothing/,136,0,0
1.71449E+12,136,Mens-Clothing-0,301,Moved Permanently,New Thread 1-8,text,TRUE,,828,127,50,50,https://daraz.com.bd/mens-clothing,136,0,0
1.71449E+12,124,Mens-Clothing-1,301,Moved Permanently,New Thread 1-8,,TRUE,,394,131,50,50,https://www.daraz.com.bd/mens-clothing,124,0,0
1.71449E+12,35639,Mens-Clothing-2,200,OK,New Thread 1-8,text,TRUE,,554334,132,50,50,https://www.daraz.com.bd/mens-clothing/,550,0,0
1.71449E+12,41301,Mens-Clothing,200,OK,New Thread 1-38,text,TRUE,,555716,390,50,50,https://www.daraz.com.bd/mens-clothing/,134,0,0
1.71449E+12,134,Mens-Clothing-0,301,Moved Permanently,New Thread 1-38,text,TRUE,,828,127,50,50,https://daraz.com.bd/mens-clothing,134,0,0
1.71449E+12,147,Mens-Clothing-1,301,Moved Permanently,New Thread 1-38,,TRUE,,394,131,50,50,https://www.daraz.com.bd/mens-clothing,147,0,0
1.71449E+12,41020,Mens-Clothing-2,200,OK,New Thread 1-38,text,TRUE,,554494,132,50,50,https://www.daraz.com.bd/mens-clothing/,1141,0,0
1.71449E+12,103247,Cart,200,OK,New Thread 1-50,text,TRUE,,1154762,363,50,50,https://www.daraz.com.bd/cart/,803,0,654
1.71449E+12,803,Cart-0,301,Moved Permanently,New Thread 1-50,text,TRUE,,819,118,50,50,https://daraz.com.bd/cart,803,0,654
1.71449E+12,2783,Cart-1,301,Moved Permanently,New Thread 1-50,,TRUE,,385,122,50,50,https://www.daraz.com.bd/cart,2783,0,2642
1.71449E+12,99661,Cart-2,200,OK,New Thread 1-50,text,TRUE,,1153558,123,50,50,https://www.daraz.com.bd/cart/,650,0,0
1.71449E+12,72502,Products,200,OK,New Thread 1-18,text,TRUE,,412868,375,50,50,https://www.daraz.com.bd/products/,393,0,261
1.71449E+12,393,Products-0,301,Moved Permanently,New Thread 1-18,text,TRUE,,823,122,50,50,https://daraz.com.bd/products,393,0,261
1.71449E+12,422,Products-1,301,Moved Permanently,New Thread 1-18,,TRUE,,389,126,50,50,https://www.daraz.com.bd/products,422,0,284
1.71449E+12,71687,Products-2,200,OK,New Thread 1-18,text,TRUE,,411656,127,50,50,https://www.daraz.com.bd/products/,264,0,0
1.71449E+12,36064,Mens-Clothing,200,OK,New Thread 1-48,text,TRUE,,555573,390,50,50,https://www.daraz.com.bd/mens-clothing/,137,0,0
1.71449E+12,137,Mens-Clothing-0,301,Moved Permanently,New Thread 1-48,text,TRUE,,828,127,50,50,https://daraz.com.bd/mens-clothing,137,0,0
1.71449E+12,141,Mens-Clothing-1,301,Moved Permanently,New Thread 1-48,,TRUE,,394,131,50,50,https://www.daraz.com.bd/mens-clothing,141,0,0
1.71449E+12,35786,Mens-Clothing-2,200,OK,New Thread 1-48,text,TRUE,,554351,132,50,50,https://www.daraz.com.bd/mens-clothing/,1286,0,0
1.71449E+12,59348,Products,200,OK,New Thread 1-7,text,TRUE,,412883,375,50,50,https://www.daraz.com.bd/products/,400,0,267
1.71449E+12,400,Products-0,301,Moved Permanently,New Thread 1-7,text,TRUE,,823,122,50,50,https://daraz.com.bd/products,400,0,267
1.71449E+12,6107,Products-1,301,Moved Permanently,New Thread 1-7,,TRUE,,389,126,50,50,https://www.daraz.com.bd/products,6107,0,768
1.71449E+12,52841,Products-2,200,OK,New Thread 1-7,text,TRUE,,411671,127,50,50,https://www.daraz.com.bd/products/,18949,0,0
1.71449E+12,70948,Products,200,OK,New Thread 1-45,text,TRUE,,412891,375,50,50,https://www.daraz.com.bd/products/,1904,0,1756
1.71449E+12,1904,Products-0,301,Moved Permanently,New Thread 1-45,text,TRUE,,823,122,50,50,https://daraz.com.bd/products,1904,0,1756
1.71449E+12,2155,Products-1,301,Moved Permanently,New Thread 1-45,,TRUE,,389,126,50,50,https://www.daraz.com.bd/products,2155,0,2017
1.71449E+12,66889,Products-2,200,OK,New Thread 1-45,text,TRUE,,411679,127,50,50,https://www.daraz.com.bd/products/,253,0,0
1.71449E+12,36230,Skincare Beauty,200,OK,New Thread 1-43,text,TRUE,,562443,396,50,50,https://www.daraz.com.bd/skincare-beauty/,548,0,0
1.71449E+12,548,Skincare Beauty-0,301,Moved Permanently,New Thread 1-43,text,TRUE,,830,129,50,50,https://daraz.com.bd/skincare-beauty,548,0,0
1.71449E+12,474,Skincare Beauty-1,301,Moved Permanently,New Thread 1-43,,TRUE,,396,133,50,50,https://www.daraz.com.bd/skincare-beauty,474,0,0
1.71449E+12,35207,Skincare Beauty-2,200,OK,New Thread 1-43,text,TRUE,,561217,134,50,50,https://www.daraz.com.bd/skincare-beauty/,968,0,0
1.71449E+12,40314,Skincare Beauty,200,OK,New Thread 1-3,text,TRUE,,526078,396,50,50,https://www.daraz.com.bd/skincare-beauty/,1310,0,0
1.71449E+12,1311,Skincare Beauty-0,301,Moved Permanently,New Thread 1-3,text,TRUE,,830,129,50,50,https://daraz.com.bd/skincare-beauty,1310,0,0
1.71449E+12,413,Skincare Beauty-1,301,Moved Permanently,New Thread 1-3,,TRUE,,396,133,50,50,https://www.daraz.com.bd/skincare-beauty,413,0,251
1.71449E+12,38590,Skincare Beauty-2,200,OK,New Thread 1-3,text,TRUE,,524852,134,50,50,https://www.daraz.com.bd/skincare-beauty/,564,0,0
1.71449E+12,46158,Products,200,OK,New Thread 1-13,text,TRUE,,412922,375,50,50,https://www.daraz.com.bd/products/,9158,0,9022
1.71449E+12,9158,Products-0,301,Moved Permanently,New Thread 1-13,text,TRUE,,823,122,50,50,https://daraz.com.bd/products,9158,0,9022
1.71449E+12,759,Products-1,301,Moved Permanently,New Thread 1-13,,TRUE,,389,126,50,50,https://www.daraz.com.bd/products,759,0,255
1.71449E+12,36241,Products-2,200,OK,New Thread 1-13,text,TRUE,,411710,127,50,50,https://www.daraz.com.bd/products/,236,0,0
1.71449E+12,23070,Products,200,OK,New Thread 1-49,text,TRUE,,412889,375,50,50,https://www.daraz.com.bd/products/,387,0,253
1.71449E+12,387,Products-0,301,Moved Permanently,New Thread 1-49,text,TRUE,,823,122,50,50,https://daraz.com.bd/products,387,0,253
1.71449E+12,413,Products-1,301,Moved Permanently,New Thread 1-49,,TRUE,,389,126,50,50,https://www.daraz.com.bd/products,413,0,266
1.71449E+12,22270,Products-2,200,OK,New Thread 1-49,text,TRUE,,411677,127,50,50,https://www.daraz.com.bd/products/,240,0,0
1.71449E+12,39562,Skincare Beauty,200,OK,New Thread 1-23,text,TRUE,,526046,396,50,50,https://www.daraz.com.bd/skincare-beauty/,392,0,264
1.71449E+12,392,Skincare Beauty-0,301,Moved Permanently,New Thread 1-23,text,TRUE,,830,129,50,50,https://daraz.com.bd/skincare-beauty,392,0,264
1.71449E+12,395,Skincare Beauty-1,301,Moved Permanently,New Thread 1-23,,TRUE,,396,133,50,50,https://www.daraz.com.bd/skincare-beauty,395,0,261
1.71449E+12,38775,Skincare Beauty-2,200,OK,New Thread 1-23,text,TRUE,,524820,134,50,50,https://www.daraz.com.bd/skincare-beauty/,530,0,0
1.71449E+12,80967,Cart,200,OK,New Thread 1-29,text,TRUE,,1154730,363,50,50,https://www.daraz.com.bd/cart/,1422,0,1283
1.71449E+12,1422,Cart-0,301,Moved Permanently,New Thread 1-29,text,TRUE,,819,118,50,50,https://daraz.com.bd/cart,1422,0,1283
1.71449E+12,402,Cart-1,301,Moved Permanently,New Thread 1-29,,TRUE,,385,122,50,50,https://www.daraz.com.bd/cart,402,0,260
1.71449E+12,79143,Cart-2,200,OK,New Thread 1-29,text,TRUE,,1153526,123,50,50,https://www.daraz.com.bd/cart/,152,0,0
1.71449E+12,29308,Skincare Beauty,200,OK,New Thread 1-16,text,TRUE,,525933,396,50,50,https://www.daraz.com.bd/skincare-beauty/,144,0,0
1.71449E+12,144,Skincare Beauty-0,301,Moved Permanently,New Thread 1-16,text,TRUE,,830,129,50,50,https://daraz.com.bd/skincare-beauty,144,0,0
1.71449E+12,156,Skincare Beauty-1,301,Moved Permanently,New Thread 1-16,,TRUE,,396,133,50,50,https://www.daraz.com.bd/skincare-beauty,156,0,0
1.71449E+12,29008,Skincare Beauty-2,200,OK,New Thread 1-16,text,TRUE,,524707,134,50,50,https://www.daraz.com.bd/skincare-beauty/,503,0,0
1.71449E+12,36606,Products,200,OK,New Thread 1-39,text,TRUE,,412940,375,50,50,https://www.daraz.com.bd/products/,2459,0,2331
1.71449E+12,2459,Products-0,301,Moved Permanently,New Thread 1-39,text,TRUE,,823,122,50,50,https://daraz.com.bd/products,2459,0,2331
1.71449E+12,394,Products-1,301,Moved Permanently,New Thread 1-39,,TRUE,,389,126,50,50,https://www.daraz.com.bd/products,394,0,261
1.71449E+12,33753,Products-2,200,OK,New Thread 1-39,text,TRUE,,411728,127,50,50,https://www.daraz.com.bd/products/,254,0,0
1.71449E+12,33422,Products,200,OK,New Thread 1-32,text,TRUE,,412922,375,50,50,https://www.daraz.com.bd/products/,399,0,269
